3857.95,4085.64,4216.92,4409.74,4454.87,4677.95,4489.23,4435.9,4156.41,4508.21,4888.72,4498.46,4401.54,4623.59
3865.13,4090.26,4217.44,4411.28,4469.74,4669.23,4492.82,4446.15,4151.79,4506.67,4894.36,4507.18,4400,4630.77
3861.54,4093.33,4213.85,4412.31,4493.33,4657.95,4485.64,4442.56,4138.46,4508.72,4886.15,4497.95,4397.44,4627.69
3853.33,4089.23,4207.69,4411.28,4475.38,4658.46,4478.97,4424.1,4126.15,4500,4873.33,4487.69,4390.77,4617.95
3849.74,4076.41,4198.97,4405.64,4450.77,4672.82,4485.64,4421.03,4121.54,4486.67,4868.72,4485.13,4383.59,4611.28
3848.21,4072.82,4192.82,4403.59,4480.51,4672.82,4485.13,4428.72,4124.1,4481.03,4866.67,4477.44,4383.08,4610.77
3852.82,4084.62,4197.44,4406.67,4511.28,4659.49,4477.95,4430.77,4132.82,4496.41,4868.72,4477.95,4393.33,4619.49
3860,4089.23,4206.15,4408.72,4487.18,4671.79,4486.15,4428.72,4138.97,4518.97,4875.38,4491.28,4398.97,4626.67
3857.95,4082.56,4203.59,4409.74,4461.54,4692.82,4500,4430.26,4137.95,4512.82,4875.9,4490.26,4394.36,4621.54
3852.31,4083.59,4196.92,4408.72,4490.26,4678.97,4492.82,4430.77,4136.92,4497.95,4877.95,4484.62,4394.87,4616.92
3856.41,4089.74,4200,4407.69,4528.72,4655.38,4478.46,4425.13,4132.31,4502.05,4881.54,4489.23,4396.92,4619.49
3856.92,4089.74,4208.21,4408.72,4509.74,4663.08,4484.1,4432.31,4135.38,4509.74,4874.87,4494.36,4390.77,4622.05
3851.79,4080,4207.69,4403.59,4468.72,4681.03,4494.36,4445.64,4149.74,4508.72,4874.36,4494.36,4392.82,4624.62
3851.28,4074.87,4198.97,4397.44,4476.41,4675.38,4485.13,4434.36,4145.64,4502.05,4881.54,4491.28,4399.49,4622.05
3850.77,4083.59,4198.46,4401.03,4523.08,4657.44,4469.23,4423.08,4131.79,4493.33,4876.41,4491.28,4393.85,4619.49
3860,4094.36,4215.9,4411.79,4538.97,4661.03,4478.97,4443.08,4146.15,4509.23,4884.1,4504.62,4401.03,4633.85
3868.72,4094.36,4223.08,4413.33,4520.51,4685.64,4493.85,4453.85,4161.03,4529.74,4902.05,4510.26,4421.54,4641.54
3860,4088.72,4208.21,4407.69,4530.26,4691.79,4485.64,4438.46,4153.85,4513.85,4897.95,4500.51,4419.49,4630.77
3859.49,4091.79,4207.69,4409.74,4554.87,4675.38,4478.46,4439.49,4154.87,4506.67,4886.67,4504.1,4410.77,4633.85
3869.23,4096.41,4217.95,4413.85,4542.05,4666.67,4487.18,4451.79,4160.51,4522.05,4882.56,4509.74,4406.15,4638.97
3863.59,4092.82,4210.26,4410.26,4531.79,4672.82,4488.72,4442.05,4147.18,4507.69,4874.36,4495.38,4392.31,4621.54
3856.41,4087.18,4207.18,4405.13,4566.67,4675.38,4474.87,4426.67,4138.97,4486.15,4870.26,4488.21,4389.74,4608.21
3867.18,4092.82,4220.51,4407.69,4578.46,4671.28,4478.46,4435.38,4150.26,4508.21,4886.15,4504.1,4410.26,4622.05
3877.44,4101.54,4229.74,4412.82,4552.82,4671.79,4492.82,4451.79,4158.46,4529.74,4894.87,4516.41,4417.95,4637.44
3869.74,4094.87,4225.13,4410.26,4562.56,4677.44,4487.69,4445.64,4151.79,4517.44,4881.03,4509.23,4394.87,4625.13
3864.1,4091.79,4218.97,4408.72,4587.18,4690.26,4482.56,4436.41,4148.72,4514.87,4877.95,4507.18,4382.56,4613.33
3870.26,4097.95,4214.87,4411.28,4571.28,4689.74,4492.31,4447.69,4154.87,4523.08,4892.82,4516.92,4394.87,4624.62
3867.18,4097.95,4212.31,4409.23,4564.1,4666.67,4487.18,4450.26,4147.18,4511.28,4889.23,4516.41,4393.33,4627.18
3856.41,4087.18,4205.13,4405.64,4579.49,4663.59,4474.87,4434.36,4133.33,4500,4872.31,4503.59,4373.33,4606.67
3856.92,4081.54,4199.49,4406.15,4572.31,4688.72,4483.59,4433.85,4137.95,4503.59,4871.28,4498.97,4370.77,4599.49
3867.69,4092.31,4209.74,4409.74,4577.95,4687.69,4492.82,4453.85,4153.33,4512.82,4876.92,4506.15,4386.15,4618.46
3875.9,4106.15,4221.54,4415.38,4611.79,4667.18,4491.28,4461.03,4160.51,4521.03,4883.59,4510.77,4396.92,4632.82
3869.74,4100,4216.92,4416.41,4597.95,4685.13,4490.77,4447.18,4154.87,4517.95,4890.77,4510.26,4400,4626.15
3854.36,4080.51,4205.13,4407.69,4548.21,4707.69,4489.23,4436.92,4138.46,4503.59,4882.56,4505.64,4394.36,4613.85
3855.9,4085.13,4203.08,4404.62,4571.79,4687.69,4484.62,4441.03,4135.9,4504.1,4871.79,4502.05,4386.15,4613.33
3870.77,4102.56,4213.33,4410.77,4628.21,4672.31,4488.21,4447.18,4157.44,4524.1,4881.54,4507.69,4397.44,4627.18
3871.79,4098.46,4217.44,4410.77,4605.13,4692.31,4492.82,4445.13,4160.51,4527.18,4896.41,4513.85,4413.85,4634.36
3862.56,4085.64,4209.74,4406.15,4568.72,4700.51,4490.77,4440.51,4133.33,4512.31,4891.79,4508.21,4407.18,4626.67
3867.18,4091.28,4213.85,4409.74,4606.15,4681.54,4491.28,4441.54,4135.38,4510.77,4883.59,4506.15,4398.46,4626.67
3877.95,4106.67,4227.18,4412.31,4626.67,4674.87,4492.31,4449.23,4171.79,4527.18,4890.26,4516.92,4405.64,4635.9
3872.82,4097.44,4221.54,4406.15,4574.36,4685.13,4488.72,4450.77,4171.28,4529.74,4892.82,4514.87,4404.62,4631.79
3860,4077.95,4202.05,4403.59,4570.77,4692.31,4477.95,4434.36,4132.82,4509.74,4872.82,4492.31,4383.59,4614.87
3856.41,4081.54,4193.85,4409.74,4624.62,4689.74,4473.85,4426.15,4125.64,4501.03,4858.46,4481.54,4370.77,4607.69
3863.08,4094.36,4202.05,4414.87,4616.41,4678.97,4482.56,4444.62,4153.33,4509.23,4872.31,4490.77,4381.03,4615.38
3863.59,4089.23,4206.67,4410.26,4575.38,4677.95,4484.1,4448.72,4155.9,4511.28,4882.56,4494.36,4387.18,4618.46
3856.92,4079.49,4202.05,4405.64,4581.54,4686.67,4474.87,4427.18,4136.41,4504.62,4874.36,4487.69,4377.95,4612.31
3859.49,4087.69,4204.1,4409.74,4611.79,4684.62,4472.82,4424.1,4134.87,4506.67,4871.79,4491.28,4378.97,4611.79
3861.03,4093.33,4203.59,4411.79,4610.26,4676.92,4474.87,4434.36,4146.15,4507.69,4872.31,4497.44,4386.15,4611.79
3847.18,4082.05,4192.31,4405.64,4587.18,4684.62,4472.82,4422.05,4139.49,4490.77,4857.95,4485.64,4372.31,4600
3841.54,4071.28,4188.21,4404.1,4593.85,4691.28,4471.79,4414.87,4127.18,4487.18,4853.33,4477.44,4364.1,4593.33
3851.79,4078.46,4197.44,4409.23,4616.92,4689.74,4473.33,4430.77,4132.82,4506.15,4872.31,4489.23,4380.51,4601.54
3854.87,4086.15,4203.08,4408.72,4601.03,4695.9,4473.85,4434.36,4145.13,4512.31,4882.56,4493.85,4390.26,4608.21
3853.85,4082.56,4203.08,4404.62,4571.79,4696.41,4473.85,4428.72,4151.79,4507.69,4871.79,4490.77,4380,4611.28
3860.51,4085.64,4206.15,4409.23,4592.31,4683.59,4473.85,4437.95,4156.41,4521.54,4872.31,4503.08,4378.46,4616.92
3862.05,4092.82,4210.77,4415.38,4620,4682.05,4473.85,4441.54,4155.9,4531.79,4889.23,4510.26,4391.28,4622.56
3851.79,4087.69,4206.15,4409.23,4606.67,4691.79,4472.31,4428.72,4145.64,4514.87,4888.21,4494.36,4388.21,4615.38
3848.72,4077.95,4200,4404.1,4577.44,4696.41,4473.33,4426.67,4137.95,4505.13,4874.36,4484.62,4375.38,4604.1
3854.87,4083.59,4204.1,4408.72,4579.49,4695.9,4476.41,4432.31,4140,4511.79,4875.9,4495.38,4380.51,4608.21
3857.44,4092.82,4207.18,4414.36,4623.08,4687.69,4474.36,4430.26,4141.03,4509.23,4880.51,4506.15,4389.74,4610.77
3854.36,4087.69,4204.62,4412.82,4626.67,4684.62,4472.31,4431.28,4145.13,4510.26,4877.44,4507.18,4384.1,4605.64
3853.33,4084.1,4204.62,4406.67,4577.44,4696.41,4476.92,4434.36,4149.74,4523.08,4878.46,4504.62,4380,4606.15
3859.49,4093.33,4208.72,4410.77,4577.95,4690.77,4474.36,4427.69,4143.08,4517.95,4877.95,4504.62,4382.56,4609.23
3860,4097.44,4208.72,4418.97,4627.69,4670.26,4468.72,4423.08,4133.33,4503.59,4875.38,4506.15,4380.51,4606.15
3852.31,4085.64,4203.59,4413.33,4618.46,4674.87,4474.87,4430.77,4138.46,4508.72,4875.9,4501.03,4377.95,4602.56
3853.33,4081.03,4204.62,4407.69,4565.13,4691.79,4481.03,4435.9,4145.13,4512.31,4869.74,4493.33,4375.9,4604.1
3856.41,4085.64,4207.69,4410.77,4568.72,4680.51,4474.87,4428.21,4136.41,4498.46,4867.18,4491.79,4374.87,4605.64
3850.26,4082.56,4203.59,4409.23,4606.67,4667.69,4468.21,4422.56,4125.64,4485.64,4866.67,4489.74,4371.28,4603.08
3854.87,4083.08,4203.59,4409.23,4606.67,4680,4477.95,4433.33,4136.41,4490.77,4860,4490.77,4366.15,4602.56
3866.15,4094.87,4215.38,4413.85,4575.9,4694.87,4488.72,4449.23,4155.38,4511.79,4868.72,4503.08,4379.49,4613.33
3863.08,4098.46,4214.36,4414.87,4586.15,4688.21,4482.56,4438.46,4151.28,4511.28,4881.03,4503.59,4387.18,4615.9
3854.87,4089.74,4201.03,4412.31,4624.62,4676.92,4469.23,4417.95,4139.49,4489.23,4872.31,4489.23,4373.85,4605.13
3863.08,4091.28,4209.23,4412.82,4602.56,4684.1,4474.87,4431.28,4150.77,4501.03,4876.92,4494.87,4381.03,4612.31
3880,4103.59,4224.1,4417.44,4561.03,4692.31,4486.67,4454.87,4164.1,4534.87,4902.05,4515.38,4410.26,4634.36
3877.44,4104.1,4215.38,4416.41,4580,4681.54,4478.46,4442.05,4150.77,4524.62,4890.77,4512.31,4402.05,4636.41
3862.05,4091.28,4201.03,4412.31,4613.85,4673.85,4465.64,4420,4139.49,4496.92,4864.1,4491.28,4374.36,4618.46
3860,4088.21,4202.56,4411.79,4603.59,4684.1,4469.23,4430.26,4154.87,4508.72,4875.9,4488.21,4381.03,4612.82
3869.23,4094.87,4208.21,4412.31,4582.56,4688.21,4475.9,4445.13,4160.51,4527.69,4893.85,4502.56,4396.92,4622.56
3873.85,4102.56,4210.77,4414.87,4577.95,4676.41,4481.54,4446.67,4156.92,4526.15,4891.79,4508.72,4394.36,4628.72
3870.77,4106.15,4212.82,4416.92,4589.74,4670.26,4485.13,4449.23,4164.62,4523.59,4889.74,4506.67,4391.79,4627.18
3864.1,4100,4208.72,4415.9,4606.67,4677.44,4478.97,4448.21,4166.15,4523.08,4888.21,4505.64,4389.74,4620.51
3858.97,4092.31,4201.54,4410.77,4593.33,4690.77,4477.95,4440,4153.33,4520,4882.56,4504.1,4383.59,4615.38
3864.1,4098.46,4201.54,4410.77,4576.41,4694.36,4486.67,4441.03,4147.69,4520.51,4886.15,4503.59,4383.08,4622.05
3870.77,4104.1,4210.26,4414.36,4588.72,4684.62,4483.59,4449.74,4155.38,4522.56,4895.9,4509.23,4388.21,4629.74
3863.59,4093.33,4210.26,4412.82,4589.74,4682.05,4473.85,4444.1,4157.44,4511.79,4885.64,4508.72,4380,4622.56
3858.46,4087.18,4204.62,4411.28,4590.26,4687.69,4471.79,4426.15,4140.51,4498.97,4869.23,4502.05,4369.23,4620.51
3869.23,4100,4210.26,4412.31,4601.54,4687.18,4478.97,4429.74,4132.31,4507.18,4879.49,4509.74,4376.92,4633.85
3875.38,4108.21,4216.41,4413.33,4591.28,4685.64,4488.21,4453.33,4157.95,4518.46,4894.36,4518.46,4385.13,4641.03
3871.28,4098.46,4210.77,4413.85,4578.97,4687.18,4487.69,4454.36,4169.74,4512.31,4887.18,4511.79,4377.95,4637.44
3869.74,4091.28,4206.67,4411.79,4587.18,4687.18,4480.51,4440.51,4152.31,4517.95,4885.13,4506.15,4378.46,4637.44
3871.28,4094.87,4209.74,4411.28,4583.59,4688.21,4479.49,4442.56,4149.23,4529.74,4894.87,4512.82,4386.15,4642.05
3865.64,4094.36,4204.1,4410.77,4585.13,4687.18,4476.92,4434.87,4146.67,4506.67,4880,4506.67,4374.36,4634.36
3856.92,4084.62,4193.33,4404.1,4590.77,4685.64,4471.28,4414.87,4135.38,4485.13,4860.51,4489.23,4360,4618.46
3856.92,4078.46,4193.85,4400,4572.82,4685.64,4471.28,4417.44,4136.92,4503.08,4863.08,4489.23,4363.59,4617.95
3863.59,4088.72,4200.51,4406.15,4575.9,4680,4471.79,4431.79,4141.03,4512.31,4875.9,4501.03,4373.85,4626.67
3863.08,4093.33,4200.51,4411.79,4588.21,4671.28,4472.31,4428.21,4133.85,4490.26,4877.44,4497.44,4374.87,4622.56
3854.36,4082.05,4193.85,4406.15,4562.56,4676.41,4472.31,4422.56,4132.31,4482.05,4865.13,4488.21,4365.64,4615.9
3854.36,4082.05,4196.41,4404.1,4554.36,4684.62,4473.85,4436.41,4143.59,4503.08,4864.1,4497.44,4366.67,4621.03
3859.49,4092.82,4206.15,4410.26,4587.69,4680.51,4476.92,4449.74,4151.28,4514.87,4875.9,4509.74,4377.95,4621.54
3853.85,4086.67,4203.08,4409.23,4586.67,4683.59,4475.9,4441.03,4145.64,4497.44,4877.44,4505.13,4375.38,4614.87
3850.77,4076.41,4195.9,4405.13,4555.38,4698.97,4475.9,4432.82,4143.59,4488.21,4871.79,4501.03,4371.79,4616.92
3861.54,4083.59,4204.62,4405.13,4550.77,4704.1,4479.49,4441.54,4154.36,4503.08,4874.87,4506.67,4382.05,4628.21
3869.74,4091.79,4214.36,4408.21,4567.18,4691.28,4476.92,4447.69,4161.54,4516.92,4883.59,4508.21,4389.74,4638.97
3869.74,4093.85,4213.33,4414.36,4589.74,4681.03,4475.38,4447.69,4167.18,4522.05,4891.28,4508.72,4386.67,4640
3867.69,4093.33,4212.31,4412.82,4587.18,4684.62,4484.62,4450.77,4175.38,4522.56,4889.74,4509.23,4380.51,4633.85
3858.46,4082.56,4204.1,4404.62,4565.64,4689.74,4492.31,4437.44,4155.9,4509.74,4876.41,4496.92,4370.77,4622.56
3853.33,4076.92,4196.92,4408.21,4570.77,4690.26,4497.95,4423.08,4132.31,4497.44,4870.26,4488.21,4365.64,4616.92
3860.51,4092.82,4207.18,4419.49,4592.31,4690.77,4514.87,4440.51,4151.79,4509.23,4878.46,4498.97,4374.87,4623.59
3865.13,4101.03,4214.87,4416.41,4577.44,4693.85,4529.23,4459.49,4174.87,4522.05,4886.67,4512.82,4383.59,4626.67
3854.87,4084.62,4202.56,4404.62,4559.49,4695.9,4517.95,4448.21,4159.49,4507.69,4881.03,4503.08,4376.41,4616.92
3848.72,4079.49,4194.87,4406.15,4582.05,4690.26,4501.03,4436.41,4144.62,4490.77,4869.74,4489.23,4369.74,4608.72
3857.95,4088.72,4205.13,4411.79,4583.08,4683.08,4503.08,4445.13,4160,4498.46,4869.74,4497.44,4377.44,4613.85
3860.51,4086.67,4208.21,4410.77,4550.77,4688.72,4507.18,4451.79,4168.21,4512.31,4876.92,4509.74,4383.08,4621.03
3854.87,4081.54,4201.54,4409.23,4547.69,4698.46,4494.87,4441.03,4154.36,4509.74,4881.03,4506.15,4384.1,4621.54
3857.44,4087.69,4202.05,4408.72,4580.51,4686.67,4485.13,4433.33,4153.85,4511.28,4889.23,4505.13,4391.28,4624.1
3867.69,4097.44,4213.85,4410.77,4588.21,4676.92,4497.95,4446.15,4170.26,4525.64,4900,4522.05,4401.03,4633.85
3872.31,4096.92,4220.51,4412.31,4556.92,4696.92,4506.67,4454.87,4170.26,4525.13,4899.49,4528.72,4403.08,4637.95
3864.62,4090.26,4209.74,4410.77,4567.18,4704.1,4488.72,4438.46,4152.82,4511.79,4893.33,4513.85,4397.95,4629.74
3859.49,4090.77,4202.05,4409.23,4606.67,4680,4475.38,4431.28,4148.72,4506.67,4890.26,4504.1,4394.87,4625.13
3862.05,4088.72,4201.54,4407.18,4577.95,4674.36,4486.67,4445.64,4154.87,4509.23,4890.77,4507.69,4395.9,4628.72
3862.56,4077.95,4200.51,4402.05,4527.18,4690.26,4495.9,4448.72,4154.36,4514.87,4889.74,4510.26,4396.92,4631.28
3864.62,4076.41,4203.59,4400,4544.62,4685.64,4486.67,4442.05,4153.85,4526.67,4893.85,4507.18,4400,4634.87
3863.59,4080.51,4202.05,4399.49,4570.77,4665.64,4477.44,4443.59,4154.36,4524.1,4896.92,4504.62,4398.97,4632.31
3856.92,4077.44,4192.31,4397.95,4558.46,4657.95,4475.9,4447.18,4153.33,4506.67,4886.15,4505.13,4388.72,4626.67
3856.41,4074.87,4193.85,4396.92,4544.62,4666.67,4476.41,4443.59,4155.38,4507.18,4879.49,4506.67,4382.56,4627.18
3851.79,4071.79,4195.9,4390.77,4538.46,4671.28,4476.92,4434.36,4150.26,4511.79,4878.97,4496.92,4380.51,4622.56
3840.51,4063.59,4186.15,4384.1,4546.67,4664.1,4476.41,4427.18,4139.49,4494.87,4867.18,4483.59,4373.85,4606.67
3838.97,4060.51,4185.13,4386.15,4558.97,4661.54,4474.87,4422.05,4135.9,4482.05,4856.92,4483.59,4371.28,4602.56
3845.13,4063.08,4191.79,4388.21,4542.56,4668.21,4475.9,4419.49,4137.44,4489.74,4867.18,4490.26,4377.44,4613.85
3849.74,4066.15,4196.92,4388.21,4531.79,4668.72,4475.38,4423.08,4140,4495.9,4880,4496.92,4382.56,4614.87
3851.28,4069.74,4196.92,4385.13,4551.28,4660,4470.77,4430.77,4140,4491.28,4874.87,4501.03,4381.03,4607.18
3849.23,4066.67,4190.77,4383.59,4552.31,4652.31,4467.69,4427.69,4136.92,4488.72,4862.56,4493.33,4374.36,4603.59
3847.18,4066.15,4189.74,4385.64,4541.54,4657.44,4469.74,4418.46,4135.38,4487.18,4858.97,4487.69,4373.85,4600.51
3848.72,4073.33,4195.9,4384.62,4549.23,4673.85,4472.31,4419.49,4137.44,4489.74,4864.62,4492.31,4379.49,4599.49
3852.82,4075.38,4198.46,4385.64,4555.38,4681.54,4474.87,4428.72,4141.03,4502.56,4874.87,4496.41,4385.13,4603.59
3851.79,4073.33,4194.36,4388.21,4566.15,4669.23,4476.92,4432.82,4144.1,4510.77,4876.92,4494.36,4385.13,4601.54
3846.15,4069.23,4190.77,4384.62,4584.62,4654.87,4475.38,4427.18,4144.62,4492.82,4860.51,4486.67,4377.44,4588.21
3844.62,4067.18,4188.72,4378.46,4564.62,4667.18,4475.38,4421.03,4137.44,4477.95,4845.64,4476.92,4371.28,4582.05
3844.62,4067.69,4186.67,4380,4543.08,4684.1,4476.92,4417.44,4125.13,4478.46,4840.51,4474.36,4368.21,4581.03
3838.97,4069.23,4187.69,4382.56,4580,4669.74,4474.36,4414.87,4116.92,4467.18,4837.95,4475.9,4361.54,4574.36
3832.31,4066.15,4187.18,4375.9,4587.18,4660,4471.28,4413.85,4119.49,4460,4837.95,4472.82,4362.05,4570.77
3841.03,4065.64,4187.69,4374.36,4535.9,4672.31,4473.33,4413.33,4123.08,4475.9,4845.64,4474.87,4375.9,4578.46
3850.77,4073.85,4189.74,4383.08,4528.72,4671.28,4475.38,4415.9,4121.54,4482.05,4855.38,4485.64,4385.64,4586.67
3852.82,4081.03,4196.41,4389.74,4579.49,4660,4468.72,4416.92,4125.64,4473.33,4857.95,4489.23,4385.13,4587.18
3857.95,4085.13,4204.62,4390.26,4598.46,4668.21,4465.13,4417.44,4135.38,4481.54,4857.44,4490.77,4390.26,4591.28
3857.95,4083.59,4205.64,4386.15,4555.9,4678.97,4472.31,4426.67,4142.56,4496.92,4862.05,4495.9,4397.44,4598.46
3855.38,4082.05,4202.05,4385.64,4530.77,4671.28,4471.28,4430.77,4140,4494.87,4871.28,4497.44,4401.54,4600
3864.62,4088.72,4204.62,4391.28,4564.62,4663.59,4459.49,4420.51,4130.26,4489.23,4875.9,4501.03,4410.26,4608.72
3871.79,4092.31,4210.77,4392.31,4582.05,4664.1,4457.95,4415.38,4134.36,4491.79,4876.41,4508.21,4413.33,4617.95
3865.13,4089.23,4208.72,4387.69,4555.38,4665.64,4462.05,4418.97,4142.05,4494.36,4873.85,4507.69,4404.1,4613.85
3862.05,4089.23,4203.59,4388.72,4549.23,4665.64,4457.95,4412.82,4128.72,4494.87,4872.31,4503.08,4405.13,4608.72
3861.03,4084.1,4200,4390.26,4565.13,4673.85,4456.41,4404.62,4109.74,4493.85,4876.92,4501.54,4413.85,4608.72
3854.87,4074.36,4195.9,4386.67,4563.08,4680,4468.21,4416.92,4117.44,4486.67,4875.38,4501.03,4409.23,4606.15
3856.41,4082.56,4198.46,4389.74,4553.85,4662.56,4471.79,4432.82,4136.41,4487.69,4871.28,4505.13,4405.13,4611.28
3861.03,4092.31,4203.59,4392.31,4545.13,4652.31,4463.59,4429.23,4138.97,4495.38,4873.33,4508.72,4411.28,4618.97
3857.95,4082.05,4199.49,4388.72,4545.13,4666.15,4465.13,4422.05,4135.38,4493.33,4872.31,4503.08,4410.77,4613.33
3858.46,4077.95,4197.44,4390.77,4569.74,4668.72,4473.33,4427.69,4137.95,4494.87,4874.36,4502.56,4410.26,4612.82
