6.3984e-06,-0.00065831,-0.00062597,-0.00069628
0.0001386,-0.0048209,-0.0046413,-0.005047
0.0007998,-0.016794,-0.016367,-0.017401
0.0025112,-0.038252,-0.037715,-0.039241
0.0054082,-0.066208,-0.065954,-0.067308
0.0089944,-0.09499,-0.095418,-0.095852
0.012371,-0.11862,-0.11989,-0.11903
0.014701,-0.13277,-0.13474,-0.13275
0.01561,-0.13644,-0.13879,-0.13613
0.015274,-0.13191,-0.13432,-0.13151
0.01421,-0.12318,-0.1254,-0.12283
0.012981,-0.11402,-0.11597,-0.11378
0.011976,-0.10674,-0.10845,-0.10662
0.011333,-0.10191,-0.10348,-0.10187
0.010986,-0.098892,-0.1004,-0.098863
0.010778,-0.096562,-0.098076,-0.096498
0.01056,-0.094013,-0.095535,-0.093903
0.010251,-0.09082,-0.092321,-0.090683
0.0098414,-0.087018,-0.088467,-0.086881
0.0093727,-0.082904,-0.084281,-0.082776
0.0088952,-0.078811,-0.080116,-0.07869
0.0084453,-0.074966,-0.076202,-0.074847
0.0080369,-0.071431,-0.072601,-0.07132
0.0076652,-0.068138,-0.069248,-0.068037
0.0073158,-0.064966,-0.066025,-0.06487
0.0069733,-0.061818,-0.062836,-0.061716
0.0066281,-0.058656,-0.059633,-0.058545
0.006279,-0.055492,-0.05642,-0.05538
0.0059303,-0.052354,-0.053227,-0.052253
0.0055872,-0.049269,-0.050091,-0.049179
0.0052523,-0.046254,-0.047034,-0.046165
0.0049256,-0.043321,-0.044063,-0.043226
0.0046061,-0.040471,-0.041172,-0.040377
0.004294,-0.037691,-0.038346,-0.037608
0.0039893,-0.034963,-0.035573,-0.03489
0.0036913,-0.032275,-0.032847,-0.032203
0.0033987,-0.029631,-0.030169,-0.029553
0.0031112,-0.027043,-0.027541,-0.026963
0.0028297,-0.024515,-0.024969,-0.024444
0.0025557,-0.022041,-0.022452,-0.021981
0.0022897,-0.019615,-0.01999,-0.019554
0.0020298,-0.017239,-0.017583,-0.017168
0.0017739,-0.014922,-0.015232,-0.014845
0.0015215,-0.012665,-0.012934,-0.012593
0.0012735,-0.010459,-0.010686,-0.010395
0.0010309,-0.0082944,-0.0084855,-0.0082317
0.00079308,-0.0061729,-0.0063332,-0.0061025
0.00055934,-0.004103,-0.004231,-0.0040276
0.00033068,-0.0020882,-0.0021791,-0.0020186
0.00010909,-0.00012156,-0.00017606,-6.2518e-05
-0.000105,0.0018057,0.0017801,0.0018614
-0.00031344,0.0036928,0.0036896,0.0037544
-0.00051826,0.0055309,0.0055515,0.005597
-0.00071938,0.0073151,0.0073662,0.0073751
-0.00091501,0.009052,0.0091362,0.0090999
-0.0011039,0.010752,0.010864,0.010794
-0.0012868,0.012416,0.01255,0.012463
-0.0014653,0.014037,0.014192,0.014089
-0.0016402,0.015608,0.015788,0.015655
-0.001811,0.017132,0.017339,0.017167
-0.0019773,0.018619,0.018848,0.018647
-0.0021393,0.02007,0.020315,0.020102
-0.0022973,0.021479,0.02174,0.021519
-0.0024508,0.022841,0.023124,0.022879
-0.0025986,0.02416,0.024469,0.024187
-0.0027404,0.025446,0.025777,0.025466
-0.0028779,0.026701,0.027049,0.026726
-0.0030134,0.027919,0.028284,0.027952
-0.0031478,0.029091,0.029478,0.029125
-0.0032795,0.03022,0.030634,0.030246
-0.0034062,0.031316,0.031752,0.031336
-0.0035272,0.032385,0.032834,0.03241
-0.0036436,0.03342,0.033881,0.033456
-0.003756,0.034414,0.034893,0.034454
-0.0038637,0.035369,0.03587,0.035402
-0.0039659,0.036292,0.036815,0.036318
-0.004063,0.037191,0.037727,0.037219
-0.004157,0.03806,0.038605,0.038094
-0.0042495,0.03889,0.039447,0.038925
-0.0043404,0.039681,0.040255,0.039705
-0.0044285,0.04044,0.041031,0.040453
-0.0045131,0.041175,0.041776,0.041188
-0.0045944,0.041884,0.042489,0.041905
-0.004672,0.042559,0.043171,0.042583
-0.0047448,0.043199,0.043822,0.043214
-0.0048113,0.043811,0.044445,0.043815
-0.0048721,0.044404,0.045042,0.044405
-0.0049294,0.044973,0.045613,0.044981
-0.004986,0.045509,0.046154,0.045519
-0.0050421,0.046006,0.046665,0.04601
-0.0050963,0.046473,0.047145,0.046468
-0.0051474,0.046918,0.0476,0.046914
-0.0051956,0.047343,0.048029,0.047351
-0.0052415,0.047741,0.048433,0.047757
-0.0052855,0.048106,0.048811,0.04812
-0.0053268,0.048444,0.049164,0.048451
-0.0053649,0.048764,0.049493,0.048771
-0.0054001,0.049066,0.049797,0.049082
-0.0054332,0.049344,0.050076,0.049367
-0.0054641,0.049591,0.050329,0.049609
-0.0054918,0.049812,0.050558,0.049818
-0.0055157,0.050017,0.050766,0.050015
-0.0055372,0.050207,0.050953,0.050208
-0.0055582,0.050373,0.051117,0.05038
-0.0055786,0.05051,0.051258,0.050513
-0.0055964,0.050622,0.051378,0.050614
-0.0056099,0.050719,0.051479,0.050705
-0.0056194,0.050804,0.051562,0.050796
-0.0056263,0.050872,0.051625,0.050871
-0.0056312,0.050913,0.051668,0.05091
-0.005633,0.05093,0.051691,0.050918
-0.0056311,0.050933,0.051695,0.050913
-0.0056259,0.050924,0.05168,0.050909
-0.0056189,0.050898,0.051646,0.050892
-0.005611,0.050846,0.051592,0.050842
-0.0056018,0.050771,0.05152,0.050757
-0.0055908,0.05068,0.051432,0.050659
-0.0055785,0.05058,0.051327,0.050561
-0.0055666,0.050466,0.051206,0.050454
-0.0055555,0.050329,0.051068,0.050318
-0.0055438,0.05017,0.050913,0.050151
-0.0055295,0.049997,0.050744,0.049971
-0.0055122,0.049818,0.050563,0.049796
-0.0054929,0.049628,0.050368,0.049618
-0.0054723,0.049417,0.050158,0.049415
-0.0054497,0.049186,0.049933,0.049179
-0.0054242,0.048941,0.049694,0.048928
-0.0053968,0.048691,0.049441,0.04868
-0.0053693,0.048432,0.049175,0.048429
-0.0053422,0.048156,0.048894,0.048157
-0.0053139,0.047861,0.048599,0.047853
-0.005282,0.047555,0.048292,0.047535
-0.0052463,0.047245,0.047974,0.047221
-0.0052086,0.046929,0.047644,0.046912
-0.0051704,0.046598,0.047302,0.046587
-0.0051318,0.046248,0.04695,0.046232
-0.005092,0.045887,0.046587,0.04586
-0.0050507,0.045522,0.046216,0.045493
-0.0050087,0.045154,0.045836,0.045131
-0.0049671,0.044773,0.045445,0.044755
-0.0049255,0.044372,0.045042,0.044351
-0.0048823,0.043958,0.044628,0.043929
-0.0048363,0.043541,0.044207,0.043512
-0.0047878,0.043123,0.043779,0.043104
-0.0047385,0.042695,0.043342,0.042687
-0.0046894,0.042252,0.042895,0.042243
-0.0046398,0.041796,0.042439,0.041778
-0.0045891,0.041337,0.041975,0.041316
-0.0045372,0.040878,0.041506,0.040864
-0.0044854,0.040413,0.041029,0.040408
-0.0044343,0.039932,0.040545,0.039928
-0.0043825,0.039441,0.040053,0.039427
-0.0043282,0.038948,0.039556,0.038929
-0.0042713,0.038459,0.039054,0.038444
-0.0042136,0.037966,0.038545,0.037958
-0.0041566,0.037461,0.038029,0.03745
-0.0041004,0.036943,0.037506,0.03692
-0.0040442,0.036421,0.036978,0.036389
-0.0039881,0.0359,0.036446,0.03587
-0.0039323,0.035375,0.035908,0.035354
-0.0038764,0.034839,0.035364,0.034819
-0.0038189,0.034293,0.034817,0.034264
-0.0037586,0.033745,0.034267,0.033708
-0.0036963,0.033203,0.033714,0.033168
-0.0036338,0.032659,0.033158,0.032635
-0.0035724,0.032105,0.032595,0.032087
-0.0035117,0.031539,0.032027,0.031516
-0.0034506,0.030969,0.031456,0.030942
-0.0033886,0.030404,0.030882,0.030382
-0.0033267,0.029841,0.030307,0.029831
-0.0032654,0.029272,0.029728,0.029267
-0.0032042,0.028695,0.029147,0.028682
-0.003142,0.028116,0.028565,0.028092
-0.0030784,0.027544,0.027983,0.027518
-0.0030147,0.026974,0.0274,0.026957
-0.0029518,0.026399,0.026814,0.026386
-0.0028891,0.025813,0.026224,0.025795
-0.002825,0.025224,0.025632,0.025197
-0.0027591,0.02464,0.025038,0.024613
-0.0026927,0.024061,0.024444,0.024043
-0.0026277,0.023478,0.023848,0.023467
-0.0025643,0.022887,0.023248,0.02287
-0.0025006,0.022293,0.022649,0.022264
-0.0024353,0.021707,0.022052,0.021672
-0.002369,0.021127,0.021457,0.021098
-0.0023031,0.020546,0.020861,0.020523
-0.0022381,0.019956,0.020264,0.01993
-0.0021728,0.019362,0.019666,0.019326
-0.0021068,0.018775,0.019069,0.018734
-0.0020411,0.018194,0.018474,0.018161
-0.001977,0.017612,0.017881,0.01759
-0.0019145,0.017023,0.017287,0.017001
-0.001852,0.016431,0.016695,0.016401
-0.0017884,0.015844,0.016104,0.01581
-0.0017243,0.015265,0.015514,0.015239
-0.0016612,0.014688,0.014925,0.014672
-0.0015996,0.014104,0.014336,0.014089
-0.0015381,0.013517,0.013748,0.013493
-0.0014749,0.012935,0.013164,0.012906
-0.0014101,0.012365,0.012583,0.012343
-0.0013456,0.011798,0.012003,0.011788
-0.0012832,0.011226,0.011422,0.011219
-0.001222,0.010649,0.01084,0.010636
-0.0011599,0.010079,0.010261,0.010059
-0.0010964,0.0095188,0.0096883,0.0095042
-0.0010326,0.0089646,0.0091204,0.0089611
-0.00097017,0.0084068,0.008555,0.0084072
-0.00090877,0.0078448,0.0079908,0.0078375
-0.00084725,0.0072871,0.0074289,0.0072706
-0.00078504,0.0067406,0.0068707,0.0067245
-0.00072249,0.0062016,0.0063163,0.0061931
-0.00065992,0.0056611,0.005765,0.0056553
-0.00059707,0.0051172,0.0052167,0.0051038
-0.00053394,0.004577,0.0046723,0.0045547
-0.00047175,0.0040468,0.004132,0.0040256
-0.00041226,0.0035234,0.0035944,0.0035115
-0.00035605,0.0029979,0.0030578,0.0029904
-0.0003017,0.002468,0.0025223,0.0024525
-0.00024683,0.0019414,0.0019905,0.001914
-0.00019016,0.0014263,0.0014649,0.0013969
-0.00013247,0.00092088,0.00094553,0.00090045
-7.5246e-05,0.00041551,0.00043048,0.0004031
-1.8755e-05,-9.4661e-05,-8.1707e-05,-0.00010926
3.8021e-05,-0.00060358,-0.0005907,-0.00062502
9.5666e-05,-0.0011023,-0.0010955,-0.0011228
0.0001532,-0.0015908,-0.001596,-0.0016003
0.00020909,-0.0020772,-0.002093,-0.0020771
0.00026283,-0.0025669,-0.0025866,-0.0025689
0.0003152,-0.003055,-0.0030761,-0.0030661
0.00036709,-0.0035327,-0.00356,-0.0035466
0.00041851,-0.0039988,-0.0040379,-0.0040048
0.00046888,-0.0044611,-0.0045106,-0.0044586
0.00051811,-0.0049264,-0.0049791,-0.0049258
0.00056715,-0.0053908,-0.0054432,-0.0054001
0.00061701,-0.0058454,-0.0059024,-0.0058593
0.00066753,-0.0062874,-0.0063568,-0.0062948
0.0007177,-0.0067245,-0.0068082,-0.0067232
0.00076688,-0.0071641,-0.0072575,-0.0071644
0.00081521,-0.007604,-0.007703,-0.0076156
0.00086307,-0.0080353,-0.0081416,-0.0080548
0.00091038,-0.008454,-0.0085718,-0.00847
0.00095671,-0.0088665,-0.0089946,-0.0088744
0.0010021,-0.0092804,-0.0094116,-0.0092884
0.0010478,-0.0096944,-0.0098238,-0.0097116
0.0010949,-0.010099,-0.01023,-0.010123
0.0011431,-0.01049,-0.010631,-0.01051
0.0011903,-0.010875,-0.011026,-0.010884
0.0012349,-0.011261,-0.011417,-0.011268
0.0012772,-0.01165,-0.011806,-0.011664
0.001319,-0.012032,-0.01219,-0.012054
0.001361,-0.012401,-0.012568,-0.012419
0.0014027,-0.012762,-0.012941,-0.012768
0.0014429,-0.013123,-0.013309,-0.013124
0.001482,-0.013486,-0.013672,-0.013492
0.0015206,-0.013842,-0.014029,-0.013857
0.0015589,-0.014186,-0.014379,-0.014199
0.0015957,-0.014519,-0.014724,-0.014525
0.0016301,-0.014852,-0.015066,-0.014856
0.0016627,-0.015187,-0.015404,-0.015201
0.001696,-0.015517,-0.015737,-0.015542
0.001731,-0.015834,-0.016061,-0.01586
0.001767,-0.01614,-0.016377,-0.016155
0.0018021,-0.016445,-0.016687,-0.01645
0.0018358,-0.016753,-0.016993,-0.016759
0.0018689,-0.017058,-0.017295,-0.017069
0.0019021,-0.017349,-0.017592,-0.01736
0.0019344,-0.017629,-0.017883,-0.01763
0.0019645,-0.017905,-0.01817,-0.0179
0.0019925,-0.018185,-0.018451,-0.018185
0.0020203,-0.018461,-0.018724,-0.018472
0.0020492,-0.018725,-0.018991,-0.01874
0.0020787,-0.018977,-0.01925,-0.018984
0.0021072,-0.019226,-0.019504,-0.019223
0.0021344,-0.019478,-0.019755,-0.019475
0.0021612,-0.019728,-0.020001,-0.019732
0.0021879,-0.019966,-0.020241,-0.019973
0.0022136,-0.020191,-0.020476,-0.02019
0.0022374,-0.02041,-0.020706,-0.020403
0.0022599,-0.020631,-0.020932,-0.020627
0.0022826,-0.02085,-0.021151,-0.02086
0.0023064,-0.02106,-0.021363,-0.021076
0.0023303,-0.021256,-0.021569,-0.021268
0.0023527,-0.021448,-0.021769,-0.021451
0.0023729,-0.021643,-0.021965,-0.021644
0.002392,-0.021839,-0.022157,-0.021847
0.0024113,-0.022026,-0.022342,-0.022039
0.0024307,-0.0222,-0.02252,-0.022205
0.0024492,-0.022365,-0.022692,-0.022359
0.0024661,-0.022532,-0.022861,-0.022523
0.0024818,-0.022699,-0.023024,-0.022697
0.0024976,-0.022858,-0.023182,-0.022864
0.0025136,-0.023003,-0.023334,-0.023005
0.002529,-0.02314,-0.02348,-0.023132
0.0025436,-0.023278,-0.023622,-0.023266
0.0025583,-0.023418,-0.023759,-0.023412
0.0025744,-0.02355,-0.023889,-0.023551
0.0025914,-0.023668,-0.024013,-0.023665
0.0026073,-0.023778,-0.024132,-0.023765
0.0026205,-0.023889,-0.024248,-0.023872
0.0026318,-0.024003,-0.02436,-0.023994
0.0026433,-0.02411,-0.024466,-0.024113
0.0026559,-0.024202,-0.024564,-0.024208
0.0026685,-0.024284,-0.024653,-0.024283
0.0026798,-0.024365,-0.024737,-0.02436
0.0026896,-0.02445,-0.024818,-0.024451
0.0026988,-0.024533,-0.024894,-0.024542
0.0027075,-0.024604,-0.024966,-0.024613
0.0027149,-0.024666,-0.025035,-0.024665
0.0027202,-0.024728,-0.0251,-0.024719
0.0027243,-0.024792,-0.025161,-0.024788
0.0027291,-0.024852,-0.025217,-0.024857
0.0027362,-0.0249,-0.025266,-0.024906
0.0027445,-0.024935,-0.025308,-0.024932
0.0027521,-0.024967,-0.025345,-0.024956
0.002758,-0.025004,-0.025378,-0.024994
0.0027631,-0.025041,-0.025408,-0.025038
0.0027682,-0.025067,-0.025431,-0.025066
0.0027728,-0.025082,-0.02545,-0.025071
0.0027754,-0.025094,-0.025464,-0.025072
0.0027759,-0.025108,-0.025477,-0.025088
0.0027755,-0.025122,-0.025486,-0.025112
0.0027754,-0.025126,-0.025492,-0.025121
0.0027756,-0.025117,-0.025492,-0.025108
0.0027749,-0.025103,-0.025487,-0.025088
0.0027728,-0.025093,-0.025479,-0.025081
0.0027705,-0.025085,-0.025467,-0.025085
0.0027694,-0.025068,-0.025448,-0.025076
0.0027692,-0.025041,-0.025424,-0.025043
0.0027683,-0.025008,-0.025394,-0.025
0.0027658,-0.024979,-0.025361,-0.024967
0.0027624,-0.024952,-0.025325,-0.024946
0.0027594,-0.024917,-0.025284,-0.024915
0.0027567,-0.02487,-0.02524,-0.024862
0.0027533,-0.024817,-0.025191,-0.024798
0.0027484,-0.024766,-0.025141,-0.024744
0.0027426,-0.024718,-0.025087,-0.024705
0.002737,-0.024665,-0.025029,-0.024659
0.0027318,-0.024599,-0.024965,-0.02459
0.0027259,-0.024526,-0.024896,-0.024508
0.0027185,-0.024456,-0.024826,-0.024434
0.0027103,-0.024389,-0.024754,-0.024375
0.0027024,-0.024317,-0.024679,-0.024313
0.0026949,-0.024234,-0.024598,-0.024229
0.0026863,-0.024143,-0.024514,-0.024131
0.0026756,-0.024054,-0.024426,-0.024038
0.0026635,-0.023969,-0.024335,-0.02396
0.0026516,-0.02388,-0.02424,-0.023882
0.0026412,-0.02378,-0.024139,-0.023784
0.0026314,-0.023671,-0.024036,-0.023667
0.002621,-0.023563,-0.02393,-0.023555
0.0026098,-0.02346,-0.023824,-0.023459
0.0025987,-0.023358,-0.023715,-0.023366
0.0025883,-0.023247,-0.023602,-0.023254
0.0025776,-0.023127,-0.023484,-0.023122
0.0025654,-0.023007,-0.023363,-0.022991
0.002552,-0.022891,-0.02324,-0.022876
0.0025392,-0.022774,-0.023114,-0.022766
0.0025275,-0.022646,-0.022982,-0.022639
0.0025155,-0.022507,-0.022847,-0.022493
0.0025009,-0.022369,-0.022711,-0.022347
0.0024831,-0.022237,-0.022575,-0.02222
0.0024638,-0.022109,-0.022439,-0.022103
0.0024451,-0.021973,-0.022301,-0.021971
0.0024276,-0.021827,-0.022159,-0.021818
0.0024107,-0.021677,-0.022014,-0.02166
0.0023941,-0.021531,-0.021865,-0.021516
0.0023784,-0.021386,-0.021713,-0.021382
0.0023639,-0.021233,-0.021555,-0.021236
0.0023496,-0.021068,-0.021393,-0.021069
0.0023338,-0.020901,-0.021229,-0.020896
0.0023158,-0.020741,-0.021066,-0.020738
0.0022966,-0.020586,-0.020904,-0.020593
0.0022781,-0.020427,-0.020739,-0.02044
0.0022609,-0.020258,-0.020572,-0.020265
0.0022438,-0.020087,-0.020403,-0.020081
0.0022259,-0.019921,-0.020234,-0.01991
0.0022075,-0.019759,-0.020063,-0.019754
0.0021894,-0.019592,-0.01989,-0.019593
0.0021716,-0.019414,-0.019712,-0.019411
0.0021528,-0.019232,-0.019532,-0.019218
0.0021319,-0.019054,-0.019351,-0.019036
0.0021099,-0.01888,-0.019169,-0.018871
0.0020888,-0.018703,-0.018985,-0.018702
0.0020693,-0.018516,-0.018796,-0.018513
0.0020504,-0.018323,-0.018606,-0.018311
0.0020306,-0.018134,-0.018415,-0.018117
0.0020099,-0.017952,-0.018224,-0.01794
0.0019892,-0.017768,-0.018032,-0.017764
0.0019686,-0.017575,-0.017838,-0.01757
0.0019466,-0.017376,-0.017642,-0.017362
0.0019222,-0.01718,-0.017446,-0.017162
0.0018964,-0.016991,-0.017251,-0.016981
0.0018716,-0.016801,-0.017054,-0.016803
0.0018493,-0.016602,-0.016853,-0.016606
0.0018284,-0.016396,-0.01665,-0.016391
0.0018067,-0.016193,-0.016446,-0.01618
0.0017833,-0.015997,-0.016243,-0.015988
0.0017594,-0.015803,-0.01604,-0.015804
0.0017365,-0.015601,-0.015835,-0.015604
0.0017145,-0.01539,-0.015628,-0.015387
0.0016925,-0.01518,-0.015421,-0.015171
0.0016702,-0.014978,-0.015215,-0.014973
0.0016482,-0.014778,-0.015008,-0.014783
0.0016273,-0.014572,-0.014798,-0.014581
0.0016068,-0.014358,-0.014586,-0.014359
0.0015858,-0.014144,-0.014373,-0.014135
0.0015639,-0.013938,-0.014159,-0.013929
0.0015416,-0.013737,-0.013946,-0.013734
0.0015195,-0.01353,-0.013732,-0.013529
0.0014972,-0.013315,-0.013517,-0.013305
0.0014734,-0.013099,-0.013303,-0.013079
0.0014475,-0.012891,-0.013091,-0.012872
0.0014208,-0.012688,-0.01288,-0.012679
0.0013952,-0.012479,-0.012668,-0.012479
0.0013714,-0.01226,-0.012453,-0.012258
0.0013487,-0.012038,-0.012236,-0.012029
0.0013257,-0.011825,-0.012019,-0.011814
0.0013023,-0.011619,-0.011803,-0.011615
0.0012788,-0.011411,-0.011588,-0.011411
0.0012549,-0.011196,-0.011372,-0.011189
0.0012297,-0.010979,-0.011155,-0.01096
0.0012031,-0.010767,-0.01094,-0.010745
0.0011764,-0.010562,-0.010726,-0.010547
0.0011514,-0.010354,-0.010511,-0.010348
0.001128,-0.010138,-0.010294,-0.01013
0.0011052,-0.0099192,-0.010078,-0.0099011
0.001082,-0.0097064,-0.0098622,-0.009684
0.0010591,-0.0095002,-0.0096474,-0.0094842
0.0010376,-0.0092917,-0.0094313,-0.0092844
0.0010173,-0.0090738,-0.009213,-0.0090664
0.00099658,-0.0088505,-0.0089936,-0.0088362
0.00097381,-0.0086323,-0.0087753,-0.0086166
0.0009491,-0.0084229,-0.0085592,-0.0084176
0.0009239,-0.0082155,-0.0083443,-0.0082233
0.00089923,-0.0080023,-0.0081297,-0.008013
0.00087466,-0.0077858,-0.0079157,-0.0077881
0.00084935,-0.0075752,-0.0077038,-0.0075699
0.00082367,-0.0073741,-0.0074939,-0.0073709
0.00079897,-0.0071747,-0.0072841,-0.0071778
0.00077567,-0.0069679,-0.0070725,-0.0069698
0.00075222,-0.0067549,-0.0068598,-0.0067465
0.00072684,-0.0065457,-0.0066484,-0.0065289
